number,user_id,created_at,updated_at,closed_at,milestone_number,state
32140,35556,2020-02-21,2020-02-21,2020-02-21,70,closed
32136,43040059,2020-02-20,2020-10-02,2020-10-02,,closed
32135,8078968,2020-02-20,2021-07-29,,,open
32134,19675691,2020-02-20,2022-01-17,,32,open
32132,61199755,2020-02-20,2020-09-01,2020-09-01,,closed
32129,56004143,2020-02-20,2020-04-03,2020-04-03,,closed
32127,15376817,2020-02-20,2020-04-14,,,open
32125,281252,2020-02-20,2021-02-10,2021-02-10,,closed
32123,876908,2020-02-20,2020-02-23,2020-02-23,70,closed
32120,8078968,2020-02-19,2020-02-26,2020-02-26,,closed
32119,8322751,2020-02-19,2021-07-29,,,open
32117,12551293,2020-02-19,2020-02-21,2020-02-21,70,closed
32114,1899200,2020-02-19,2020-02-19,2020-02-19,,closed
32113,6410859,2020-02-19,2020-02-19,2020-02-19,,closed
32108,12066206,2020-02-19,2020-06-24,2020-06-24,68,closed
32106,1741631,2020-02-19,2021-07-28,,,open
32100,17853006,2020-02-19,2020-09-30,,32,open
32096,44430780,2020-02-19,2020-03-02,2020-03-02,68,closed
32095,832380,2020-02-19,2020-02-19,2020-02-19,,closed
32092,40816837,2020-02-19,2021-06-17,2020-02-23,,closed
32084,4876720,2020-02-19,2020-02-19,2020-02-19,33,closed
32081,6782404,2020-02-18,2020-02-18,2020-02-18,,closed
32077,25872142,2020-02-18,2021-12-28,2021-12-28,,closed
32076,61197054,2020-02-18,2020-02-18,2020-02-18,,closed
32075,6782404,2020-02-18,2021-04-29,,,open
32073,7723080,2020-02-18,2020-12-08,2020-12-07,73,closed
32072,46989091,2020-02-18,2021-07-28,,,open
32070,29041881,2020-02-18,2020-02-18,2020-02-18,,closed
32067,7624003,2020-02-17,2021-07-28,,,open
32061,42242593,2020-02-17,2021-03-26,2021-03-26,,closed
32060,23253999,2020-02-17,2020-02-24,2020-02-24,,closed
32059,23078199,2020-02-17,2021-07-28,2021-07-28,,closed
32058,44175527,2020-02-17,2020-02-18,2020-02-18,,closed
32056,40596006,2020-02-17,2021-07-28,2021-07-28,,closed
32054,942355,2020-02-17,2020-02-17,2020-02-17,,closed
32050,4876720,2020-02-17,2020-02-17,2020-02-17,,closed
32049,4876720,2020-02-17,2020-04-29,2020-04-29,33,closed
32048,4876720,2020-02-17,2020-02-20,2020-02-20,,closed
32045,6441478,2020-02-16,2021-10-16,2020-09-16,33,closed
32039,42164849,2020-02-16,2020-02-21,2020-02-21,,closed
32038,42164849,2020-02-16,2020-08-03,,,open
32037,837482,2020-02-16,2021-12-01,,32,open
32028,33491632,2020-02-15,2022-01-21,2022-01-21,,closed
32026,41546976,2020-02-15,2020-02-15,2020-02-15,,closed
32023,4264660,2020-02-15,2020-04-25,2020-04-25,68,closed
32020,5871170,2020-02-15,2020-02-17,2020-02-17,,closed
32013,16550836,2020-02-15,2020-03-27,2020-03-27,68,closed
31994,1020496,2020-02-15,2020-03-05,2020-03-05,,closed
31992,23253999,2020-02-15,2020-03-23,2020-03-23,,closed
31990,2658661,2020-02-15,2020-10-30,,32,open
31989,17853006,2020-02-15,2020-03-22,2020-03-22,,closed
31988,130238,2020-02-14,2020-02-21,2020-02-21,70,closed
31987,18634426,2020-02-14,2020-03-08,2020-03-08,,closed
31985,11633696,2020-02-14,2020-02-15,2020-02-15,,closed
31983,17162724,2020-02-14,2020-02-15,2020-02-15,,closed
31981,60195621,2020-02-14,2020-02-20,2020-02-20,,closed
31979,23253999,2020-02-14,2020-02-14,2020-02-14,,closed
31978,24371277,2020-02-14,2020-05-11,,,open
31976,47032818,2020-02-14,2021-07-28,,,open
31972,31596773,2020-02-14,2020-02-17,2020-02-17,,closed
31971,14983438,2020-02-14,2020-03-12,2020-03-12,70,closed
31966,13442101,2020-02-14,2020-07-20,2020-07-20,,closed
31965,145117,2020-02-13,2020-05-22,2020-05-22,,closed
31964,1429281,2020-02-13,2020-02-25,2020-02-21,70,closed
31957,6196390,2020-02-13,2020-05-25,2020-05-25,,closed
31954,22582189,2020-02-13,2020-12-08,2020-12-08,80,closed
31952,32873756,2020-02-13,2020-02-13,,,open
31951,33491632,2020-02-13,2021-07-28,,,open
31950,58076869,2020-02-13,2020-02-23,2020-02-23,70,closed
31949,18899038,2020-02-13,2021-10-29,,,open
31948,1020496,2020-02-13,2021-07-28,,32,open
31944,512293,2020-02-13,2020-10-06,2020-10-06,73,closed
31943,4172582,2020-02-13,2020-02-13,2020-02-13,,closed
31942,50187675,2020-02-13,2020-03-02,,32,open
31937,58305801,2020-02-12,2020-02-14,2020-02-14,,closed
31934,2966015,2020-02-12,2021-07-28,,,open
31930,1377457,2020-02-12,2020-04-02,,,open
31929,1377457,2020-02-12,2022-01-12,2022-01-12,92,closed
31927,1020496,2020-02-12,2020-02-23,2020-02-23,70,closed
31925,7210568,2020-02-12,2020-03-11,2020-03-11,70,closed
31924,4095082,2020-02-12,2020-02-12,2020-02-12,,closed
31922,1020496,2020-02-12,2020-11-19,2020-11-19,73,closed
31920,21868012,2020-02-12,2021-01-03,2021-01-03,80,closed
31919,30231949,2020-02-12,2020-02-15,2020-02-15,32,closed
31917,194147,2020-02-12,2020-07-10,,32,open
31913,2499066,2020-02-12,2021-12-21,,32,open
31912,7367411,2020-02-12,2020-02-14,2020-02-13,,closed
31909,240623,2020-02-12,2020-02-12,2020-02-12,33,closed
31908,16731634,2020-02-12,2020-05-08,,,open
31904,32197447,2020-02-12,2020-02-12,2020-02-12,,closed
31903,1020496,2020-02-11,2020-06-10,2020-06-09,,closed
31902,130238,2020-02-11,2020-05-14,,32,open
31899,33491632,2020-02-11,2021-07-28,,,open
31896,28764429,2020-02-11,2020-02-12,2020-02-12,70,closed
31886,9737618,2020-02-11,2020-04-16,2020-04-15,,closed
31885,50377131,2020-02-11,2020-02-11,2020-02-11,,closed
31884,609873,2020-02-11,2021-12-17,,,open
31883,609873,2020-02-11,2020-04-14,2020-04-14,32,closed
31882,609873,2020-02-11,2021-12-11,2021-12-11,86,closed
31881,609873,2020-02-11,2020-02-13,2020-02-13,,closed
31880,461519,2020-02-11,2020-02-19,2020-02-19,,closed
31879,1312546,2020-02-11,2020-02-12,2020-02-12,,closed
31874,1312546,2020-02-11,2021-07-28,,,open
31873,6782404,2020-02-11,2020-02-11,2020-02-11,,closed
31872,30598365,2020-02-11,2020-05-01,,,open
31871,10965193,2020-02-11,2021-07-28,,,open
31870,33685575,2020-02-11,2020-03-08,2020-02-11,,closed
31869,42327,2020-02-11,2020-03-06,2020-02-29,70,closed
31862,1789398,2020-02-11,2020-02-11,2020-02-11,,closed
31861,1340280,2020-02-10,2021-05-31,2021-05-31,80,closed
31858,8078968,2020-02-10,2020-02-11,2020-02-11,,closed
31856,4181796,2020-02-10,2021-07-28,,,open
31851,11783247,2020-02-10,2020-02-12,,32,open
31850,8410687,2020-02-10,2021-07-28,2021-07-28,,closed
31849,4948043,2020-02-10,2020-03-03,2020-03-03,33,closed
31848,13602468,2020-02-10,2020-02-25,,,open
31847,6782404,2020-02-10,2020-03-02,2020-03-02,70,closed
31846,702580,2020-02-10,2021-07-28,,,open
31845,10647082,2020-02-10,2020-06-15,,,open
31843,6732831,2020-02-10,2021-07-28,,,open
31839,4156237,2020-02-09,2020-02-10,2020-02-10,33,closed
31835,7703961,2020-02-09,2020-09-01,2020-09-01,,closed
31828,2658661,2020-02-09,2020-02-19,2020-02-19,,closed
31827,3892689,2020-02-09,2020-05-06,2020-03-24,33,closed
31823,44447745,2020-02-09,2020-04-22,2020-04-22,,closed
31821,32734508,2020-02-09,2021-07-28,,,open
31819,16289609,2020-02-09,2021-01-15,2020-03-11,70,closed
31811,58710879,2020-02-08,2020-02-09,2020-02-09,,closed
31810,8078968,2020-02-08,2020-02-10,2020-02-10,,closed
31807,14284198,2020-02-08,2020-02-08,2020-02-08,,closed
31806,14284198,2020-02-08,2020-02-08,2020-02-08,,closed
31805,28979032,2020-02-08,2022-01-08,,,open
31803,8078968,2020-02-08,2020-02-11,2020-02-11,,closed
31802,119405,2020-02-08,2020-03-11,2020-03-11,70,closed
31801,609873,2020-02-08,2020-05-08,,,open
31798,20059518,2020-02-07,2021-07-28,2021-07-28,,closed
31793,7696611,2020-02-07,2021-12-28,2021-12-28,86,closed
31789,1246446,2020-02-07,2020-02-10,2020-02-10,70,closed
31787,46084304,2020-02-07,2020-02-15,2020-02-15,,closed
31785,10088846,2020-02-07,2020-02-09,2020-02-09,70,closed
31784,1503955,2020-02-07,2020-04-06,2020-04-06,68,closed
31783,5959019,2020-02-07,2020-07-10,2020-07-10,68,closed
31782,2044286,2020-02-07,2020-02-07,2020-02-07,33,closed
31781,48772414,2020-02-07,2021-07-28,2021-07-28,,closed
31780,34656862,2020-02-07,2020-09-09,2020-09-09,,closed
31779,118834,2020-02-07,2020-02-12,2020-02-12,70,closed
31778,59971621,2020-02-07,2020-02-07,2020-02-07,,closed
31777,320128,2020-02-07,2020-03-12,2020-03-12,70,closed
31776,41759287,2020-02-07,2020-02-07,2020-02-07,,closed
31775,6627924,2020-02-07,2020-08-02,2020-06-14,68,closed
31774,9756388,2020-02-07,2020-03-11,2020-03-11,70,closed
31772,1020496,2020-02-07,2020-02-12,2020-02-12,70,closed
31771,40694343,2020-02-07,2020-12-12,2020-12-12,80,closed
31770,26329691,2020-02-07,2020-02-11,2020-02-07,,closed
31763,55477181,2020-02-06,2021-07-28,,,open
31762,609873,2020-02-06,2020-03-10,2020-03-10,70,closed
31760,793516,2020-02-06,2020-02-21,2020-02-21,70,closed
31759,8078968,2020-02-06,2020-06-28,2020-06-28,,closed
31754,793516,2020-02-06,2020-02-10,2020-02-10,70,closed
31750,130238,2020-02-06,2020-02-09,2020-02-09,68,closed
31747,27843989,2020-02-06,2020-02-06,2020-02-06,,closed
31746,7226751,2020-02-06,2022-01-23,2022-01-23,92,closed
31744,49059487,2020-02-06,2021-07-28,,,open
31743,39926679,2020-02-06,2020-02-17,2020-02-17,,closed
31742,1886360,2020-02-06,2020-02-06,2020-02-06,,closed
31740,7373718,2020-02-06,2020-02-06,2020-02-06,33,closed
31739,23253999,2020-02-06,2020-02-06,2020-02-06,,closed
31735,8078968,2020-02-06,2020-09-15,2020-09-15,73,closed
31732,41546976,2020-02-06,2020-02-06,2020-02-06,,closed
31731,55477181,2020-02-06,2020-02-12,2020-02-12,70,closed
31726,8295094,2020-02-05,2020-02-06,2020-02-06,,closed
31725,55477181,2020-02-05,2021-07-28,,,open
31722,8078968,2020-02-05,2020-02-06,2020-02-06,68,closed
31720,903655,2020-02-05,2020-02-17,2020-02-17,70,closed
31719,793516,2020-02-05,2020-02-05,2020-02-05,,closed
31717,33491632,2020-02-05,2020-03-23,2020-03-23,,closed
31711,3192596,2020-02-05,2020-02-06,2020-02-06,,closed
31710,684364,2020-02-05,2020-10-16,2020-03-17,71,closed
31708,1336287,2020-02-05,2022-01-08,,,open
31705,34656862,2020-02-05,2021-07-28,,,open
31697,2169351,2020-02-05,2021-12-01,,,open
31696,5131271,2020-02-05,2020-02-05,2020-02-05,,closed
31694,6661307,2020-02-05,2020-02-05,,,open
31693,38034577,2020-02-05,2020-02-05,2020-02-05,,closed
31691,10172392,2020-02-05,2020-12-14,2020-12-14,,closed
31687,1334557,2020-02-05,2022-01-12,,,open
31683,8078968,2020-02-05,2020-02-07,2020-02-07,,closed
31682,34638611,2020-02-05,2020-08-30,2020-02-15,33,closed
31677,18202940,2020-02-05,2020-02-06,2020-02-06,70,closed
31670,22333776,2020-02-04,2020-02-05,2020-02-05,69,closed
31663,4398863,2020-02-04,2020-02-12,2020-02-12,32,closed
31661,1920463,2020-02-04,2020-02-05,,32,open
31657,110564,2020-02-04,2020-02-05,2020-02-05,,closed
31650,7703961,2020-02-04,2021-07-27,,,open
31649,13312724,2020-02-04,2020-02-05,2020-02-05,69,closed
31648,123696,2020-02-04,2021-12-09,2020-02-04,69,closed
31647,33491632,2020-02-04,2020-03-12,2020-03-12,,closed
31646,13159005,2020-02-04,2021-07-27,,,open
31645,9269816,2020-02-04,2020-02-04,2020-02-04,,closed
31644,41546976,2020-02-04,2021-12-19,2021-12-19,86,closed
31643,2038323,2020-02-04,2020-02-05,2020-02-05,,closed
31634,4249447,2020-02-03,2021-06-08,2021-06-08,,closed
31633,5832902,2020-02-03,2021-07-27,,,open
31632,1312546,2020-02-03,2020-03-10,2020-03-10,70,closed
31623,10784275,2020-02-03,2020-02-19,2020-02-19,70,closed
31620,33491632,2020-02-03,2020-06-02,2020-06-02,68,closed
31615,1706695,2020-02-03,2020-02-08,2020-02-08,70,closed
31612,8629629,2020-02-03,2020-07-16,2020-07-16,33,closed
31609,5550249,2020-02-03,2020-09-19,2020-09-19,73,closed
31605,4402700,2020-02-03,2020-02-05,2020-02-05,68,closed
31604,16720228,2020-02-03,2020-02-03,2020-02-03,,closed
31600,5341431,2020-02-03,2020-02-03,2020-02-03,,closed
31595,20362941,2020-02-03,2020-02-03,2020-02-03,,closed
31590,329591,2020-02-02,2020-02-03,2020-02-03,,closed
31586,2658661,2020-02-02,2020-04-03,,,open
31581,33491632,2020-02-02,2021-07-27,,,open
31580,33491632,2020-02-02,2020-02-05,2020-02-05,68,closed
31575,13479783,2020-02-02,2020-02-05,2020-02-05,69,closed
31572,9129006,2020-02-02,2020-02-04,2020-02-03,33,closed
31570,8679977,2020-02-02,2021-03-26,2021-03-26,,closed
31564,23253999,2020-02-02,2020-02-07,2020-02-02,69,closed
31560,57259,2020-02-02,2020-02-21,2020-02-02,,closed
31548,33491632,2020-02-01,2021-07-27,,,open
31544,1224492,2020-02-01,2020-06-04,2020-06-04,68,closed
31539,26364415,2020-02-01,2020-02-02,2020-02-02,,closed
31537,7226751,2020-02-01,2020-02-02,,,open
31533,33491632,2020-02-01,2020-02-01,2020-02-01,,closed
31532,7454015,2020-02-01,2020-02-02,2020-02-02,69,closed
31531,7454015,2020-02-01,2020-02-01,2020-02-01,,closed
31530,8380499,2020-02-01,2021-07-27,2021-07-27,,closed
31526,45436839,2020-02-01,2020-02-09,2020-02-09,68,closed
31523,1312546,2020-01-31,2020-04-05,2020-04-05,69,closed
31522,2040213,2020-01-31,2020-08-13,2020-02-05,69,closed
31517,23064098,2020-01-31,2021-05-06,2020-02-01,69,closed
31516,7226751,2020-01-31,2020-04-26,,,open
31514,609873,2020-01-31,2020-02-03,2020-02-03,69,closed
31507,180959,2020-01-31,2021-10-20,2020-03-11,70,closed
31505,10784275,2020-01-31,2020-02-05,2020-02-05,69,closed
31504,1312546,2020-01-31,2022-01-08,2022-01-08,32,closed
31503,7226751,2020-01-31,2020-02-22,2020-02-22,70,closed
31501,695500,2020-01-31,2020-02-01,2020-02-01,69,closed
31499,291575,2020-01-31,2020-02-04,2020-02-04,69,closed
31498,9122812,2020-01-31,2021-07-27,2021-07-27,,closed
31497,500246,2020-01-31,2020-02-02,2020-01-31,33,closed
31495,12672027,2020-01-31,2020-02-04,2020-02-04,69,closed
31492,893512,2020-01-31,2020-01-31,2020-01-31,,closed
31491,4091226,2020-01-31,2020-02-01,2020-02-01,69,closed
31489,500246,2020-01-31,2020-01-31,2020-01-31,69,closed
31488,8050494,2020-01-31,2020-03-15,2020-03-15,68,closed
31487,34656862,2020-01-31,2020-10-02,2020-10-02,73,closed
31479,199813,2020-01-31,2021-06-15,2021-06-15,86,closed
31478,924583,2020-01-31,2021-04-05,2021-04-05,32,closed
31476,8078968,2020-01-31,2020-09-24,2020-09-24,,closed
31474,401246,2020-01-31,2020-04-21,2020-04-21,68,closed
31471,60485172,2020-01-30,2020-02-04,2020-02-04,69,closed
31469,449558,2020-01-30,2020-02-01,2020-02-01,69,closed
31467,33967107,2020-01-30,2020-03-12,2020-03-12,70,closed
31466,22639569,2020-01-30,2020-07-01,2020-07-01,32,closed
31465,45002130,2020-01-30,2020-05-16,,,open
31464,16646123,2020-01-30,2020-04-08,2020-04-08,68,closed
31463,4181796,2020-01-30,2020-02-02,2020-02-02,69,closed
31460,1920463,2020-01-30,2020-01-31,2020-01-31,69,closed
31459,15113894,2020-01-30,2021-07-27,,,open
31457,34656862,2020-01-30,2020-02-01,2020-02-01,69,closed
31455,47532824,2020-01-30,2020-02-04,2020-02-04,,closed
31453,33491632,2020-01-30,2021-07-27,,,open
31452,190342,2020-01-30,2020-04-06,2020-04-06,32,closed
31450,8123960,2020-01-30,2020-02-05,2020-02-05,69,closed
31449,22533006,2020-01-30,2020-02-03,2020-02-03,69,closed
31448,33796896,2020-01-30,2020-01-31,2020-01-31,32,closed
31447,1555705,2020-01-30,2020-02-01,2020-02-01,69,closed
31446,15109293,2020-01-30,2020-02-01,2020-02-01,69,closed
31445,7373718,2020-01-30,2020-01-30,2020-01-30,,closed
31444,7373718,2020-01-30,2020-04-25,,,open
31441,14983438,2020-01-30,2020-02-01,2020-02-01,69,closed
31439,41546976,2020-01-30,2020-01-30,2020-01-30,,closed
31434,1312546,2020-01-29,2020-01-30,2020-01-30,,closed
31422,97392,2020-01-29,2020-08-07,2020-08-07,73,closed
31420,6256806,2020-01-29,2020-01-29,2020-01-29,,closed
31417,36153955,2020-01-29,2021-07-27,2021-07-27,,closed
31415,881019,2020-01-29,2020-02-09,2020-02-09,68,closed
31414,6045454,2020-01-29,2020-04-25,,,open
31413,6909215,2020-01-29,2020-03-04,2020-03-04,68,closed
31410,41546976,2020-01-29,2020-04-27,2020-04-27,,closed
31407,9269816,2020-01-28,2021-11-28,2021-11-28,,closed
31400,10983944,2020-01-28,2020-01-28,2020-01-28,,closed
31398,5209757,2020-01-28,2020-03-06,2020-03-06,,closed
31396,1651334,2020-01-28,2020-03-03,2020-03-03,68,closed
31391,33491632,2020-01-28,2020-01-29,2020-01-29,,closed
31389,1312546,2020-01-28,2020-05-13,,32,open
31385,42027984,2020-01-28,2020-02-03,2020-02-03,,closed
31381,3776619,2020-01-28,2020-01-28,2020-01-28,33,closed
31379,55073596,2020-01-28,2020-01-29,2020-01-29,,closed
31372,34656862,2020-01-27,2020-01-28,2020-01-28,,closed
31370,8078968,2020-01-27,2020-09-22,2020-09-22,,closed
31369,1312546,2020-01-27,2020-01-28,2020-01-28,,closed
31368,11558041,2020-01-27,2020-09-08,2020-09-08,76,closed
31364,43192990,2020-01-27,2020-09-08,2020-09-08,73,closed
31357,449558,2020-01-27,2021-01-27,2021-01-27,80,closed
31356,500246,2020-01-27,2021-07-27,,,open
31355,1426041,2020-01-27,2020-09-13,2020-09-13,73,closed
31354,1377457,2020-01-27,2020-02-02,2020-02-02,,closed
31351,6440476,2020-01-27,2020-05-16,,,open
31345,26521816,2020-01-27,2020-03-10,2020-03-10,,closed
31344,41546976,2020-01-27,2021-07-27,2021-07-27,,closed
31342,1312546,2020-01-27,2020-01-27,2020-01-27,,closed
31340,60345497,2020-01-27,2020-02-01,2020-02-01,68,closed
31339,54582910,2020-01-27,2020-01-27,2020-01-27,,closed
31338,23253999,2020-01-27,2020-02-26,2020-02-26,68,closed
31336,6182313,2020-01-27,2020-06-11,2020-01-27,,closed
31332,54766615,2020-01-26,2021-07-27,2021-07-27,,closed
31330,49879400,2020-01-26,2020-11-25,2020-11-25,73,closed
31327,461983,2020-01-26,2020-01-26,2020-01-26,,closed
31326,16199817,2020-01-26,2021-03-04,2021-03-04,80,closed
31325,16199817,2020-01-26,2020-02-12,2020-02-12,68,closed
31324,9269816,2020-01-26,2020-01-27,2020-01-27,16,closed
31313,2658661,2020-01-25,2020-01-25,2020-01-25,,closed
31310,953992,2020-01-25,2020-01-26,2020-01-26,68,closed
31308,36797143,2020-01-25,2021-07-27,,,open
31306,585279,2020-01-25,2020-01-26,2020-01-26,33,closed
31303,889657,2020-01-25,2020-01-26,2020-01-26,,closed
31302,5236149,2020-01-25,2020-10-02,2020-10-02,73,closed
31299,8078968,2020-01-25,2020-02-09,2020-02-09,68,closed
31298,60278688,2020-01-25,2020-09-05,,,open
31293,1020496,2020-01-24,2020-04-28,,,open
31291,8078968,2020-01-24,2020-01-26,2020-01-26,,closed
31289,1312546,2020-01-24,2020-01-24,2020-01-24,33,closed
